Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name
15.232,1,1.7136,0.2,West,CO,312,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
6.264,3,2.0358,0.2,West,CO,313,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,OFF-LA-10000634,Office Supplies,Labels,Avery 509
15.136,4,3.5948,0.2,West,CO,310,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
466.768,2,52.5114,0.2,West,CO,311,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
15.232,1,1.7136,0.2,West,CO,312,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
6.264,3,2.0358,0.2,West,CO,313,CA-2017-142902,9/12/2017 12:00:00 AM,9/14/2017 12:00:00 AM,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,80004,OFF-LA-10000634,Office Supplies,Labels,Avery 509
165.6,3,-6.210000000,0.2,West,CO,8496,CA-2017-143154,12/2/2017 12:00:00 AM,12/8/2017 12:00:00 AM,Standard Class,AS-10225,Alan Schoenberger,Corporate,United States,Longmont,80501,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
40.635,7,-32.508,0.7,West,CO,3968,CA-2017-146010,5/20/2017 12:00:00 AM,5/23/2017 12:00:00 AM,First Class,EH-14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,80906,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers
15.552,3,5.4432,0.2,West,CO,4987,CA-2017-149279,4/24/2017 12:00:00 AM,4/28/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,80906,OFF-PA-10003441,Office Supplies,Paper,Xerox 226
1325.76,6,149.148,0.2,West,CO,4988,CA-2017-149279,4/24/2017 12:00:00 AM,4/28/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,80906,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
3.108,2,-2.1756,0.7,West,CO,4989,CA-2017-149279,4/24/2017 12:00:00 AM,4/28/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,80906,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders
15.552,3,5.4432,0.2,West,CO,4987,CA-2017-149279,4/24/2017 12:00:00 AM,4/28/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,80906,OFF-PA-10003441,Office Supplies,Paper,Xerox 226
1325.76,6,149.148,0.2,West,CO,4988,CA-2017-149279,4/24/2017 12:00:00 AM,4/28/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,80906,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
3.108,2,-2.1756,0.7,West,CO,4989,CA-2017-149279,4/24/2017 12:00:00 AM,4/28/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,80906,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders
15.552,3,5.4432,0.2,West,CO,4987,CA-2017-149279,4/24/2017 12:00:00 AM,4/28/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,80906,OFF-PA-10003441,Office Supplies,Paper,Xerox 226
1325.76,6,149.148,0.2,West,CO,4988,CA-2017-149279,4/24/2017 12:00:00 AM,4/28/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,80906,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
3.108,2,-2.1756,0.7,West,CO,4989,CA-2017-149279,4/24/2017 12:00:00 AM,4/28/2017 12:00:00 AM,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,80906,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders
146.952,3,9.184500000,0.2,West,CO,8770,CA-2017-151148,9/12/2017 12:00:00 AM,9/13/2017 12:00:00 AM,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,80027,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
83.136,4,5.196,0.2,West,CO,8771,CA-2017-151148,9/12/2017 12:00:00 AM,9/13/2017 12:00:00 AM,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,80027,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black"
146.952,3,9.184500000,0.2,West,CO,8770,CA-2017-151148,9/12/2017 12:00:00 AM,9/13/2017 12:00:00 AM,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,80027,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
83.136,4,5.196,0.2,West,CO,8771,CA-2017-151148,9/12/2017 12:00:00 AM,9/13/2017 12:00:00 AM,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,80027,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black"
18.72,2,3.51,0.2,West,CO,3726,CA-2017-151512,12/26/2017 12:00:00 AM,1/2/2018 12:00:00 AM,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Denver,80219,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
29.472,3,9.9468,0.2,West,CO,1072,CA-2017-152814,4/28/2017 12:00:00 AM,5/2/2017 12:00:00 AM,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Denver,80219,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881
90.882,3,-190.8522,0.7,West,CO,7968,CA-2017-157707,10/10/2017 12:00:00 AM,10/12/2017 12:00:00 AM,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,80219,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
15.992,1,-2.9985,0.2,West,CO,7969,CA-2017-157707,10/10/2017 12:00:00 AM,10/12/2017 12:00:00 AM,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,80219,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount
120.784,1,13.5882,0.2,West,CO,7970,CA-2017-157707,10/10/2017 12:00:00 AM,10/12/2017 12:00:00 AM,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,80219,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm"
90.882,3,-190.8522,0.7,West,CO,7968,CA-2017-157707,10/10/2017 12:00:00 AM,10/12/2017 12:00:00 AM,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,80219,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
15.992,1,-2.9985,0.2,West,CO,7969,CA-2017-157707,10/10/2017 12:00:00 AM,10/12/2017 12:00:00 AM,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,80219,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount
120.784,1,13.5882,0.2,West,CO,7970,CA-2017-157707,10/10/2017 12:00:00 AM,10/12/2017 12:00:00 AM,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,80219,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm"
90.882,3,-190.8522,0.7,West,CO,7968,CA-2017-157707,10/10/2017 12:00:00 AM,10/12/2017 12:00:00 AM,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,80219,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
15.992,1,-2.9985,0.2,West,CO,7969,CA-2017-157707,10/10/2017 12:00:00 AM,10/12/2017 12:00:00 AM,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,80219,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount
120.784,1,13.5882,0.2,West,CO,7970,CA-2017-157707,10/10/2017 12:00:00 AM,10/12/2017 12:00:00 AM,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,80219,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm"
18.688,2,7.008,0.2,West,CO,8592,CA-2018-101700,4/23/2018 12:00:00 AM,4/26/2018 12:00:00 AM,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,80634,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope
11.664,3,3.3534,0.2,West,CO,8593,CA-2018-101700,4/23/2018 12:00:00 AM,4/26/2018 12:00:00 AM,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,80634,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear"
18.688,2,7.008,0.2,West,CO,8592,CA-2018-101700,4/23/2018 12:00:00 AM,4/26/2018 12:00:00 AM,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,80634,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope
11.664,3,3.3534,0.2,West,CO,8593,CA-2018-101700,4/23/2018 12:00:00 AM,4/26/2018 12:00:00 AM,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,80634,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear"
11.696,2,3.9474,0.2,West,CO,9284,CA-2018-102218,9/2/2018 12:00:00 AM,9/4/2018 12:00:00 AM,Second Class,LW-17215,Luke Weiss,Consumer,United States,Fort Collins,80525,OFF-LA-10002475,Office Supplies,Labels,Avery 519
9.432,3,3.0654,0.2,West,CO,4523,CA-2018-105445,2/20/2018 12:00:00 AM,2/25/2018 12:00:00 AM,Second Class,BP-11095,Bart Pistole,Corporate,United States,Louisville,80027,OFF-FA-10001229,Office Supplies,Fasteners,Staples
1332.496,2,-299.8116,0.2,West,CO,4459,CA-2018-105851,3/13/2018 12:00:00 AM,3/20/2018 12:00:00 AM,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,80219,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener
21.24,9,7.434,0.2,West,CO,5286,CA-2018-105991,5/5/2018 12:00:00 AM,5/6/2018 12:00:00 AM,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,80027,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
9.552,8,-7.3232,0.7,West,CO,5287,CA-2018-105991,5/5/2018 12:00:00 AM,5/6/2018 12:00:00 AM,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,80027,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels"
89.991,3,-152.9847,0.7,West,CO,5288,CA-2018-105991,5/5/2018 12:00:00 AM,5/6/2018 12:00:00 AM,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,80027,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase
21.24,9,7.434,0.2,West,CO,5286,CA-2018-105991,5/5/2018 12:00:00 AM,5/6/2018 12:00:00 AM,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,80027,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
9.552,8,-7.3232,0.7,West,CO,5287,CA-2018-105991,5/5/2018 12:00:00 AM,5/6/2018 12:00:00 AM,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,80027,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels"
89.991,3,-152.9847,0.7,West,CO,5288,CA-2018-105991,5/5/2018 12:00:00 AM,5/6/2018 12:00:00 AM,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,80027,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase
21.24,9,7.434,0.2,West,CO,5286,CA-2018-105991,5/5/2018 12:00:00 AM,5/6/2018 12:00:00 AM,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,80027,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
9.552,8,-7.3232,0.7,West,CO,5287,CA-2018-105991,5/5/2018 12:00:00 AM,5/6/2018 12:00:00 AM,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,80027,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels"
89.991,3,-152.9847,0.7,West,CO,5288,CA-2018-105991,5/5/2018 12:00:00 AM,5/6/2018 12:00:00 AM,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,80027,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase
13.36,5,4.008,0.2,West,CO,5472,CA-2018-116946,12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,80134,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays
78.256,2,-17.6076,0.2,West,CO,5473,CA-2018-116946,12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,80134,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving
102.018,7,-183.6324,0.7,West,CO,5474,CA-2018-116946,12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,80134,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases
13.36,5,4.008,0.2,West,CO,5472,CA-2018-116946,12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,80134,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays
78.256,2,-17.6076,0.2,West,CO,5473,CA-2018-116946,12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,80134,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving
102.018,7,-183.6324,0.7,West,CO,5474,CA-2018-116946,12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,80134,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases
13.36,5,4.008,0.2,West,CO,5472,CA-2018-116946,12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,80134,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays
78.256,2,-17.6076,0.2,West,CO,5473,CA-2018-116946,12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,80134,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving
102.018,7,-183.6324,0.7,West,CO,5474,CA-2018-116946,12/19/2018 12:00:00 AM,12/23/2018 12:00:00 AM,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,80134,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases
237.096,3,20.7459,0.2,West,CO,9901,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,80027,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
22.752,3,7.11,0.2,West,CO,9902,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,80027,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
6.672,1,2.085,0.2,West,CO,9903,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,80027,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
237.096,3,20.7459,0.2,West,CO,9901,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,80027,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
22.752,3,7.11,0.2,West,CO,9902,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,80027,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
6.672,1,2.085,0.2,West,CO,9903,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,80027,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
237.096,3,20.7459,0.2,West,CO,9901,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,80027,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
22.752,3,7.11,0.2,West,CO,9902,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,80027,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
6.672,1,2.085,0.2,West,CO,9903,CA-2018-117646,8/21/2018 12:00:00 AM,8/25/2018 12:00:00 AM,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,80027,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
13.344,6,1.0008,0.2,West,CO,7881,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,OFF-AR-10003856,Office Supplies,Art,Newell 344
76.752,6,10.5534,0.2,West,CO,7882,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB
102.336,8,14.0712,0.2,West,CO,7883,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB
10.32,2,3.741,0.2,West,CO,7884,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
47.32,7,5.915000000,0.2,West,CO,7885,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors"
23.376,3,7.0128,0.2,West,CO,7886,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings
16.72,5,3.344,0.2,West,CO,7887,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
16.192,1,4.6552,0.2,West,CO,7888,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
13.344,6,1.0008,0.2,West,CO,7881,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,OFF-AR-10003856,Office Supplies,Art,Newell 344
76.752,6,10.5534,0.2,West,CO,7882,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB
102.336,8,14.0712,0.2,West,CO,7883,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB
10.32,2,3.741,0.2,West,CO,7884,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
47.32,7,5.915000000,0.2,West,CO,7885,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors"
23.376,3,7.0128,0.2,West,CO,7886,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings
16.72,5,3.344,0.2,West,CO,7887,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
16.192,1,4.6552,0.2,West,CO,7888,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
13.344,6,1.0008,0.2,West,CO,7881,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,OFF-AR-10003856,Office Supplies,Art,Newell 344
76.752,6,10.5534,0.2,West,CO,7882,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB
102.336,8,14.0712,0.2,West,CO,7883,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB
10.32,2,3.741,0.2,West,CO,7884,CA-2018-118017,12/3/2018 12:00:00 AM,12/6/2018 12:00:00 AM,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,80229,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
